Customer ID,Product ID,Order ID,Ship Mode,Sales,Quantity,Discount,Profit
DK-13375,FUR-FU-10001940,CA-2017-133046,Second Class,23.88,3,0.0,10.5072
DK-13375,OFF-PA-10003883,CA-2017-133046,Second Class,26.2,4,0.0,12.052
DK-13375,OFF-PA-10002787,CA-2017-133046,Second Class,12.96,2,0.0,6.2208
DK-13375,TEC-AC-10000991,CA-2017-133046,Second Class,234.95,5,0.0,32.893
SV-20935,OFF-ST-10003058,CA-2017-122798,Standard Class,118.25,5,0.0,34.2925
SV-20935,OFF-PA-10004239,CA-2017-122798,Standard Class,4.28,1,0.0,1.926
RH-19510,TEC-AC-10003038,CA-2016-169663,First Class,26.85,3,0.0,5.1015
RH-19510,TEC-MA-10000984,CA-2016-169663,First Class,3357.6,3,0.2,377.73
SB-20185,OFF-LA-10004484,CA-2015-149846,Standard Class,8.26,2,0.0,3.7996
SB-20185,TEC-MA-10004002,CA-2015-149846,Standard Class,2973.32,7,0.2,334.4985
SB-20185,OFF-ST-10002406,CA-2015-149846,Standard Class,104.79,7,0.0,29.3412
SB-20185,TEC-PH-10003645,CA-2015-149846,Standard Class,775.728,6,0.2,58.1796
CR-12820,FUR-BO-10001601,CA-2017-159149,First Class,89.0664,1,0.32,-17.0274
CR-12820,OFF-AR-10000937,CA-2017-159149,First Class,175.44,6,0.2,52.632
CR-12820,TEC-PH-10000038,CA-2017-159149,First Class,438.336,4,0.2,-87.6672
EG-13900,FUR-CH-10003396,US-2017-167570,Standard Class,215.544,4,0.3,-58.5048
RD-19930,OFF-EN-10002592,CA-2017-160122,Standard Class,55.584,6,0.2,20.844
RD-19930,FUR-CH-10000422,CA-2017-160122,Standard Class,127.386,2,0.3,-25.4772
JM-15865,FUR-CH-10002647,CA-2016-130393,Second Class,248.43,5,0.3,-17.745
JM-15865,OFF-AP-10004859,CA-2016-130393,Second Class,11.648,4,0.8,-30.8672
JM-15865,FUR-CH-10004477,CA-2016-130393,Second Class,85.246,2,0.3,-1.2178
LW-16825,OFF-AR-10004817,CA-2017-144820,Second Class,20.64,5,0.2,2.322
RW-19540,FUR-FU-10003374,CA-2017-101014,Standard Class,148.02,3,0.0,41.4456
BG-11695,OFF-ST-10003123,CA-2017-105543,Same Day,33.29,1,0.0,7.9896
TT-21220,OFF-PA-10000675,US-2017-113201,Standard Class,204.95,5,0.0,100.4255
EB-13930,FUR-CH-10004997,US-2017-106551,Standard Class,526.344,4,0.3,-75.192
LP-17080,FUR-FU-10001934,CA-2016-116722,Standard Class,41.96,2,0.0,10.9096
LP-17080,FUR-CH-10004997,CA-2016-116722,Standard Class,451.152,3,0.2,0.0
LP-17080,OFF-BI-10001890,CA-2016-116722,Standard Class,31.504,11,0.2,11.0264
FP-14320,OFF-EN-10002500,CA-2014-138128,Standard Class,30.672,3,0.2,9.585
FP-14320,TEC-CO-10001766,CA-2014-138128,Standard Class,1079.976,4,0.4,125.9972
JA-15970,FUR-CH-10004860,US-2017-150070,Standard Class,161.568,2,0.2,-28.2744
TS-21655,OFF-BI-10002049,CA-2015-137064,Standard Class,2.934,3,0.8,-4.9878
TS-21655,TEC-AC-10003499,CA-2015-137064,Standard Class,18.528,2,0.2,4.4004
TS-21655,OFF-ST-10003470,CA-2015-137064,Standard Class,670.752,3,0.2,-125.766
DP-13000,FUR-FU-10000222,CA-2017-157350,Standard Class,64.96,5,0.6,-43.848
JD-15895,TEC-AC-10000023,CA-2014-127866,First Class,41.94,2,0.0,15.0984
JD-15895,OFF-PA-10003971,CA-2014-127866,First Class,11.96,2,0.0,5.8604
JD-15895,OFF-AR-10003481,CA-2014-127866,First Class,13.12,4,0.0,3.8048
JD-15895,OFF-ST-10001490,CA-2014-127866,First Class,535.41,3,0.0,160.623
GH-14485,FUR-FU-10003708,CA-2015-131352,Standard Class,72.78,3,0.6,-70.9605
RD-19585,OFF-PA-10001970,CA-2015-121776,Standard Class,36.84,3,0.0,17.3148
RD-19585,OFF-LA-10002762,CA-2015-121776,Standard Class,87.71,7,0.0,41.2237
CS-12490,FUR-TA-10002533,CA-2016-118073,Standard Class,562.2925,7,0.45,-255.5875
BF-11215,FUR-FU-10004091,CA-2014-103219,Standard Class,56.52,9,0.0,21.4776
NK-18490,OFF-AR-10001545,CA-2016-102561,Standard Class,11.264,8,0.2,1.2672
NK-18490,OFF-ST-10001476,CA-2016-102561,Standard Class,284.08,10,0.2,24.857
NK-18490,OFF-PA-10004971,CA-2016-102561,Standard Class,18.496,4,0.2,6.7048
AZ-10750,OFF-LA-10003223,CA-2016-100993,Standard Class,14.73,3,0.0,7.2177
AZ-10750,OFF-ST-10004340,CA-2016-100993,Standard Class,186.54,3,0.0,50.3658
AZ-10750,FUR-TA-10001095,CA-2016-100993,Standard Class,557.728,4,0.2,6.9716
AZ-10750,TEC-PH-10001448,CA-2016-100993,Standard Class,159.968,4,0.2,-31.9936
Co-12640,OFF-AP-10001005,US-2014-112949,Standard Class,471.9,6,0.0,155.727
Co-12640,OFF-AR-10003469,US-2014-112949,Standard Class,3.52,2,0.0,1.6896
AG-10675,OFF-PA-10000249,US-2017-146822,Standard Class,49.12,4,0.0,23.0864
EM-14140,OFF-LA-10001613,US-2016-131058,Standard Class,20.16,7,0.0,9.8784
CA-11965,OFF-BI-10001758,CA-2014-167997,First Class,10.68,2,0.0,5.0196
CA-11965,FUR-BO-10004409,CA-2014-167997,First Class,141.96,2,0.0,39.7488
RB-19360,OFF-ST-10001558,CA-2017-140151,First Class,32.48,2,0.0,4.872
RB-19360,OFF-PA-10002986,CA-2017-140151,First Class,20.04,3,0.0,9.6192
RB-19360,TEC-CO-10004722,CA-2017-140151,First Class,13999.96,4,0.0,6719.9808
RD-19720,TEC-AC-10002842,US-2017-143770,Standard Class,238.0,2,0.0,38.08
RD-19720,OFF-PA-10001125,US-2017-143770,Standard Class,61.96,2,0.0,27.882
MS-17830,FUR-TA-10002622,CA-2016-131296,Standard Class,239.372,2,0.3,-23.9372
PG-18820,TEC-AC-10002842,CA-2016-103464,Standard Class,595.0,5,0.0,95.2
KB-16240,OFF-PA-10004285,CA-2017-136238,Standard Class,16.032,3,0.2,5.6112
RB-19465,TEC-AC-10004469,CA-2016-120803,Standard Class,199.75,5,0.0,87.89
JD-15790,FUR-CH-10001545,CA-2016-134138,Standard Class,227.96,2,0.0,36.4736
JJ-15445,OFF-AP-10002578,CA-2015-120915,Second Class,293.52,6,0.0,76.3152
JJ-15445,TEC-PH-10003012,CA-2015-120915,Second Class,307.98,2,0.0,89.3142
LT-17110,FUR-FU-10004909,CA-2015-168207,Standard Class,96.96,6,0.0,33.936
LT-17110,OFF-BI-10001524,CA-2015-168207,Standard Class,117.488,7,0.2,41.1208
LT-17110,OFF-BI-10003355,CA-2015-168207,Standard Class,11.952,3,0.2,4.1832
LT-17110,FUR-BO-10004357,CA-2015-168207,Standard Class,512.499,3,0.15,-30.147
AH-10690,FUR-TA-10002774,CA-2016-144148,Standard Class,863.128,7,0.2,-32.3673
AB-10060,FUR-TA-10004575,CA-2017-107174,Standard Class,2036.86,7,0.0,366.6348
AB-10060,FUR-CH-10003312,CA-2017-107174,Standard Class,449.568,2,0.2,-73.0548
AB-10060,TEC-AC-10001465,CA-2017-107174,Standard Class,108.96,3,0.0,32.688
FM-14380,OFF-AR-10002240,CA-2016-146150,Standard Class,264.18,7,0.0,68.6868
GH-14410,OFF-LA-10004559,CA-2014-114125,Standard Class,2.88,1,0.0,1.4112
GH-14410,OFF-BI-10003291,CA-2014-114125,Standard Class,41.904,6,0.2,14.1426
GH-14410,OFF-ST-10001505,CA-2014-114125,Standard Class,23.92,4,0.0,4.0664
HE-14800,OFF-PA-10003892,CA-2016-114944,Standard Class,156.512,4,0.2,52.8228
SZ-20035,OFF-ST-10002370,CA-2016-135965,First Class,128.34,6,0.0,37.2186
CM-12115,TEC-AC-10000474,CA-2017-149699,First Class,474.95,5,0.0,142.485
TG-21310,TEC-CO-10002095,CA-2016-166429,Standard Class,999.98,2,0.0,449.991
DK-12985,FUR-TA-10003469,CA-2015-112767,Standard Class,277.5,4,0.5,-188.7
SS-20410,FUR-TA-10002958,CA-2015-119879,Standard Class,1252.704,8,0.4,-480.2032
SS-20410,TEC-PH-10002923,CA-2015-119879,Standard Class,110.97,5,0.4,-24.0435
BM-11575,FUR-FU-10004973,CA-2017-155642,Standard Class,22.608,3,0.6,-10.1736
BM-11575,FUR-FU-10001918,CA-2017-155642,Standard Class,1.892,1,0.6,-0.9933
MY-17380,OFF-PA-10003641,US-2017-101721,Standard Class,63.312,3,0.2,20.5764
AG-10900,OFF-EN-10002621,CA-2015-136728,Second Class,7.824,1,0.2,2.934
AG-10900,FUR-CH-10003817,CA-2015-136728,Second Class,170.072,4,0.3,-12.148
BW-11110,OFF-PA-10000659,CA-2016-127194,Standard Class,62.82,9,0.0,29.5254
SG-20470,OFF-PA-10001870,CA-2015-140375,Second Class,19.44,3,0.0,9.3312
SG-20470,OFF-BI-10000320,CA-2015-140375,Second Class,7.38,1,0.0,3.6162
CC-12370,OFF-PA-10004735,US-2017-155866,Standard Class,38.88,6,0.0,18.6624
CC-12370,FUR-FU-10004091,US-2017-155866,Standard Class,187.76,4,0.0,76.9816
LR-16915,OFF-BI-10000546,CA-2015-141327,First Class,6.048,7,0.7,-4.2336
LR-16915,OFF-AP-10001293,CA-2015-141327,First Class,98.352,3,0.2,9.8352
LR-16915,FUR-FU-10000576,CA-2015-141327,First Class,335.744,2,0.2,25.1808
DB-13120,OFF-PA-10004519,CA-2015-136700,Second Class,8.96,2,0.0,4.3904
LP-17095,TEC-AC-10004568,CA-2017-102736,Standard Class,89.568,4,0.2,-1.1196
LP-17095,OFF-AR-10001897,CA-2017-102736,Standard Class,71.96,5,0.2,7.196
LP-17095,OFF-PA-10001800,CA-2017-102736,Standard Class,15.552,3,0.2,5.4432
AF-10870,OFF-BI-10001628,CA-2017-125269,Standard Class,10.43,5,0.8,-18.2525
AF-10870,OFF-ST-10004123,CA-2017-125269,Standard Class,72.784,1,0.2,-18.196
KD-16495,OFF-ST-10000885,CA-2015-114811,Same Day,67.15,5,0.0,16.7875
KD-16495,TEC-PH-10004165,CA-2015-114811,Same Day,549.98,2,0.0,142.9948
KD-16495,FUR-FU-10002240,CA-2015-114811,Same Day,11.82,3,0.0,4.728
KD-16495,TEC-MA-10000045,CA-2015-114811,Same Day,4643.8,4,0.0,2229.024
KD-16495,FUR-CH-10003746,CA-2015-114811,Same Day,577.764,2,0.1,115.5528
SA-20830,FUR-TA-10000577,CA-2015-122266,Standard Class,191.5155,1,0.45,-76.6062
SA-20830,OFF-AR-10004757,CA-2015-122266,Standard Class,2.624,1,0.2,0.4264
BG-11035,OFF-BI-10000545,CA-2015-141565,Standard Class,1369.764,6,0.7,-913.176
BG-11035,OFF-ST-10001522,CA-2015-141565,Standard Class,294.368,4,0.2,-58.8736
DM-12955,OFF-AP-10001271,CA-2017-128769,Standard Class,81.568,2,0.2,7.1372
MC-17845,FUR-FU-10002030,CA-2016-116337,Standard Class,44.46,5,0.6,-17.784
MC-17845,OFF-ST-10001272,CA-2016-116337,Standard Class,314.088,3,0.2,19.6305
ML-17395,OFF-BI-10001116,CA-2015-120845,Standard Class,6.336,4,0.7,-4.6464
ML-17395,OFF-PA-10004665,CA-2015-120845,Standard Class,10.48,1,0.2,3.799
ML-17395,OFF-BI-10004506,CA-2015-120845,Standard Class,2.469,1,0.7,-1.8106
ML-17395,OFF-BI-10001982,CA-2015-120845,Standard Class,3.264,2,0.7,-2.2848
RD-19930,OFF-FA-10002676,CA-2014-120775,Standard Class,4.344,3,0.2,0.8688
RD-19930,FUR-FU-10000758,CA-2014-120775,Standard Class,31.776,3,0.6,-19.0656
RD-19930,OFF-LA-10002271,CA-2014-120775,Standard Class,4.928,2,0.2,1.7248
RD-19930,OFF-BI-10002609,CA-2014-120775,Standard Class,1.788,3,0.8,-3.0396
RD-19930,OFF-FA-10000254,CA-2014-120775,Standard Class,15.072,4,0.2,-3.768
AB-10015,OFF-ST-10000321,CA-2014-152905,Standard Class,12.624,2,0.2,-2.5248
EA-14035,OFF-PA-10000241,CA-2016-104633,Standard Class,185.88,6,0.0,83.646
EA-14035,OFF-PA-10004782,CA-2016-104633,Standard Class,12.96,2,0.0,6.2208
SF-20065,OFF-PA-10004243,CA-2017-104136,Second Class,189.7,10,0.0,91.056
SF-20065,OFF-PA-10001033,CA-2017-104136,Second Class,40.99,1,0.0,20.0851
BC-11125,FUR-FU-10000723,CA-2016-123050,Second Class,82.64,2,0.0,7.4376
BC-11125,OFF-ST-10003455,CA-2016-123050,Second Class,31.02,2,0.0,8.0652
BC-11125,TEC-AC-10001109,CA-2016-123050,Second Class,89.97,3,0.0,37.7874
PF-19165,OFF-AR-10004344,CA-2016-162355,Second Class,35.97,3,0.0,9.7119
PF-19165,FUR-BO-10004695,CA-2016-162355,Second Class,1266.86,7,0.0,291.3778
SE-20110,OFF-ST-10000675,CA-2014-158225,Standard Class,169.45,5,0.0,42.3625
SE-20110,OFF-ST-10002301,CA-2014-158225,Standard Class,40.68,2,0.0,0.4068
CJ-12010,OFF-SU-10001212,CA-2017-102204,Standard Class,3.328,2,0.2,0.416
CJ-12010,FUR-TA-10001889,CA-2017-102204,Standard Class,933.262,4,0.45,-458.1468
CJ-12010,FUR-CH-10002024,CA-2017-102204,Standard Class,2803.92,5,0.2,0.0
PT-19090,OFF-ST-10000617,CA-2017-103065,Same Day,4.768,2,0.2,-0.7748
PT-19090,OFF-PA-10000380,CA-2017-103065,Same Day,6.672,1,0.2,2.502
PT-19090,OFF-AR-10003251,CA-2017-103065,Same Day,4.448,2,0.2,1.112
PT-19090,FUR-FU-10000175,CA-2017-103065,Same Day,43.936,4,0.2,6.0412
LH-16900,OFF-BI-10004716,CA-2014-109855,Standard Class,23.744,2,0.2,8.3104
LH-16900,TEC-AC-10002842,CA-2014-109855,Standard Class,357.0,3,0.0,57.12
BW-11200,TEC-PH-10003691,CA-2014-109897,Standard Class,806.336,8,0.2,50.396
BW-11200,FUR-FU-10002878,CA-2014-109897,Standard Class,85.44,3,0.0,31.6128
BS-11365,OFF-ST-10000991,US-2014-143581,Standard Class,344.91,3,0.0,10.3473
DP-13390,OFF-AP-10002439,CA-2015-129217,Same Day,70.97,5,0.8,-191.619
DP-13390,OFF-AR-10004602,CA-2015-129217,Same Day,36.784,2,0.2,3.6784
CS-12400,TEC-PH-10001795,CA-2016-133816,Second Class,743.988,2,0.4,-123.998
MS-17365,OFF-BI-10002854,CA-2015-140221,Second Class,11.212,2,0.8,-16.818
MS-17365,FUR-FU-10000023,CA-2015-140221,Second Class,4.712,2,0.6,-1.8848
MS-17365,OFF-AP-10000828,CA-2015-140221,Second Class,180.98,5,0.8,-470.548
MS-17365,OFF-ST-10000777,CA-2015-140221,Second Class,60.416,2,0.2,6.0416
DK-12895,TEC-CO-10000971,CA-2017-152310,Standard Class,299.99,1,0.0,89.997
DK-12895,OFF-PA-10003134,CA-2017-152310,Standard Class,192.16,4,0.0,92.2368
DK-12895,TEC-PH-10002538,CA-2017-152310,Standard Class,242.624,8,0.2,27.2952
DK-12895,OFF-ST-10001228,CA-2017-152310,Standard Class,46.74,3,0.0,11.685
DK-12895,TEC-AC-10000397,CA-2017-152310,Standard Class,174.95,5,0.0,12.2465
DK-12895,OFF-BI-10004308,CA-2017-152310,Standard Class,100.704,6,0.2,37.764
SN-20560,OFF-PA-10000357,CA-2016-118101,Same Day,368.91,9,0.0,180.7659
SN-20560,OFF-BI-10000773,CA-2016-118101,Same Day,8.02,1,0.0,3.7694
SN-20560,OFF-ST-10001837,CA-2016-118101,Same Day,171.04,4,0.0,44.4704
TC-21475,OFF-PA-10002552,CA-2016-100307,Standard Class,19.44,3,0.0,9.3312
AM-10705,OFF-BI-10000014,CA-2015-138457,Standard Class,13.092,4,0.7,-10.0372
AJ-10960,OFF-AP-10004136,CA-2014-131800,Standard Class,122.94,3,0.0,30.735
AJ-10960,OFF-BI-10003429,CA-2014-131800,Standard Class,35.448,7,0.2,12.8499
KH-16360,TEC-PH-10000376,CA-2014-118304,Standard Class,19.98,2,0.0,5.1948
LP-17095,FUR-TA-10003469,CA-2017-121790,Standard Class,69.375,1,0.5,-47.175
LP-17095,OFF-SU-10004231,CA-2017-121790,Standard Class,31.68,4,0.2,2.772
LP-17095,TEC-PH-10002584,CA-2017-121790,Standard Class,2003.168,4,0.2,250.396
LP-17095,OFF-AR-10003602,CA-2017-121790,Standard Class,9.344,2,0.2,3.1536
JE-15715,FUR-CH-10002331,CA-2016-169670,Standard Class,2563.056,8,0.1,313.2624
MY-18295,FUR-CH-10001802,CA-2016-139549,Standard Class,387.136,4,0.2,4.8392
FC-14245,OFF-AR-10000634,CA-2015-104059,Second Class,3.424,1,0.2,0.2996
ND-18460,OFF-ST-10002615,CA-2017-164112,Standard Class,1085.42,7,0.0,282.2092
DB-13360,OFF-PA-10004040,CA-2015-143882,Standard Class,43.056,9,0.2,15.6078
LC-16960,OFF-BI-10003727,US-2016-139262,Standard Class,3.762,3,0.7,-2.7588
LC-16960,OFF-BI-10002026,US-2016-139262,Standard Class,34.86,2,0.7,-26.726
LC-16960,OFF-ST-10001496,US-2016-139262,Standard Class,432.456,3,0.2,32.4342
BD-11725,OFF-ST-10003716,CA-2017-146192,Standard Class,675.06,3,0.0,87.7578
MC-17605,OFF-EN-10002504,CA-2017-134810,First Class,65.232,3,0.2,22.0158
MC-17605,FUR-CH-10001270,CA-2017-134810,First Class,207.0,3,0.2,25.875
SZ-20035,TEC-MA-10004241,CA-2015-154284,Second Class,600.53,2,0.3,137.264
SZ-20035,OFF-AR-10001468,CA-2015-154284,Second Class,59.904,2,0.2,14.2272
SZ-20035,TEC-AC-10003198,CA-2015-154284,Second Class,637.44,8,0.2,135.456
SZ-20035,FUR-FU-10003039,CA-2015-154284,Second Class,51.756,3,0.6,-33.6414
DH-13675,OFF-PA-10000295,CA-2014-156244,Standard Class,31.104,6,0.2,10.8864
DH-13675,OFF-AR-10004344,CA-2014-156244,Standard Class,47.96,5,0.2,4.1965
DH-13675,TEC-AC-10002473,CA-2014-156244,Standard Class,158.928,7,0.2,41.7186
DH-13675,OFF-AP-10002403,CA-2014-156244,Standard Class,211.248,6,0.2,15.8436
DH-13675,OFF-SU-10000432,CA-2014-156244,Standard Class,5.552,2,0.2,-1.041
DH-13675,OFF-LA-10000443,CA-2014-156244,Standard Class,2.952,1,0.2,0.9963
LC-16885,OFF-BI-10003166,CA-2015-106362,Standard Class,10.332,3,0.7,-7.5768
JO-15145,OFF-BI-10002393,US-2017-168802,Standard Class,18.368,4,0.2,5.9696
MT-17815,TEC-PH-10001809,US-2017-146906,Standard Class,299.9,2,0.0,74.975
EB-13750,OFF-EN-10002600,CA-2016-166380,Standard Class,26.55,9,0.0,12.744
EB-13750,TEC-AC-10000109,CA-2016-166380,Standard Class,111.98,2,0.0,26.8752
RS-19765,FUR-FU-10003829,US-2015-158911,Standard Class,4.928,2,0.2,0.7392
RS-19765,OFF-LA-10003223,US-2015-158911,Standard Class,11.784,3,0.2,4.2717
RB-19435,OFF-AR-10001770,US-2014-103338,Standard Class,7.98,3,0.0,2.0748
OT-18730,OFF-EN-10003296,CA-2015-109169,Standard Class,180.96,2,0.0,81.432
GZ-14545,TEC-AC-10003870,US-2017-167318,Standard Class,1649.95,5,0.0,659.98
GZ-14545,FUR-CH-10000665,US-2017-167318,Standard Class,362.352,3,0.2,45.294
NL-18310,TEC-PH-10003092,US-2014-120313,Second Class,73.584,2,0.2,8.2782
BG-11740,FUR-TA-10001086,CA-2017-135419,Standard Class,486.368,4,0.2,36.4776
MT-18070,OFF-PA-10001870,CA-2016-128671,Standard Class,32.4,5,0.0,15.552
MT-18070,OFF-BI-10003305,CA-2016-128671,Standard Class,41.86,7,0.0,19.2556
MT-18070,OFF-BI-10003007,CA-2016-128671,Standard Class,77.56,2,0.0,35.6776
BC-11125,OFF-AR-10001419,CA-2016-149335,Same Day,37.17,9,0.0,11.151
GW-14605,OFF-ST-10003692,CA-2014-168312,Standard Class,137.352,3,0.2,8.5845
GW-14605,FUR-TA-10001866,CA-2014-168312,Standard Class,376.509,3,0.3,-43.0296
BD-11500,FUR-FU-10002157,US-2017-105935,Standard Class,62.72,4,0.0,24.4608
BD-11500,TEC-PH-10001459,US-2017-105935,Standard Class,2939.93,7,0.0,764.3818
PV-18985,FUR-CH-10002126,CA-2014-161508,Standard Class,512.358,3,0.3,-14.6388
PV-18985,OFF-FA-10001561,CA-2014-161508,Standard Class,3.488,2,0.2,0.5668
PV-18985,OFF-AR-10003158,CA-2014-161508,Standard Class,22.288,7,0.2,3.9004
PV-18985,OFF-PA-10001804,CA-2014-161508,Standard Class,16.032,3,0.2,5.6112
HM-14980,OFF-AR-10000422,CA-2017-130904,Standard Class,1.752,1,0.2,0.1533
HM-14980,OFF-AR-10000127,CA-2017-130904,Standard Class,20.992,8,0.2,2.3616
EM-14065,OFF-ST-10004634,CA-2017-133620,Standard Class,11.21,1,0.0,3.363
SF-20065,OFF-AR-10003582,CA-2015-142937,First Class,45.04,2,0.2,4.504
SC-20380,OFF-BI-10002026,US-2016-149790,Standard Class,15.624,2,0.8,-24.9984
ND-18370,OFF-AP-10000595,CA-2016-130778,Standard Class,8.74,2,0.0,2.2724
ND-18370,OFF-PA-10001509,CA-2016-130778,Standard Class,44.75,5,0.0,20.585
FC-14245,OFF-ST-10001321,CA-2017-144456,First Class,61.68,5,0.2,5.397
FC-14245,TEC-PH-10001750,CA-2017-144456,First Class,158.376,3,0.2,13.8579
KL-16555,OFF-BI-10001890,CA-2017-103478,Second Class,2.864,4,0.8,-4.5824
KL-16555,OFF-BI-10004224,CA-2017-103478,Second Class,94.192,7,0.8,-164.836
XP-21865,OFF-PA-10001357,CA-2017-118577,Standard Class,143.7,3,0.0,68.976
XP-21865,OFF-PA-10004888,CA-2017-118577,Standard Class,6.48,1,0.0,3.1104
FP-14320,TEC-AC-10002370,CA-2017-113572,Standard Class,7.88,4,0.0,2.5216
PS-18760,OFF-ST-10004634,CA-2016-153269,First Class,11.21,1,0.0,3.363
PS-18760,FUR-CH-10002647,CA-2016-153269,First Class,354.9,5,0.0,88.725
PS-18760,OFF-PA-10001801,CA-2016-153269,First Class,17.94,3,0.0,8.7906
PS-18760,OFF-BI-10004632,CA-2016-153269,First Class,51.8,4,0.0,23.31
CW-11905,OFF-BI-10002082,CA-2017-161655,Second Class,299.52,9,0.0,149.76
KH-16360,OFF-AR-10003986,CA-2016-101469,Standard Class,7.7,2,0.0,3.157
TC-20980,OFF-PA-10001243,CA-2014-153087,Standard Class,23.92,4,0.0,11.7208
TC-20980,TEC-AC-10003198,CA-2014-153087,Standard Class,498.0,5,0.0,184.26
YS-21880,FUR-CH-10003774,CA-2017-135076,Standard Class,436.704,6,0.2,-38.2116
CC-12220,OFF-PA-10002262,CA-2014-161634,Standard Class,32.4,5,0.0,15.552
ZD-21925,OFF-AP-10004532,CA-2017-141481,First Class,61.44,3,0.0,16.5888
JK-15370,OFF-ST-10001325,CA-2016-132549,Standard Class,73.36,7,0.0,19.8072
GM-14440,OFF-LA-10004544,US-2014-155544,Standard Class,59.2,5,0.2,22.2
GM-14440,FUR-FU-10001473,US-2014-155544,Standard Class,32.952,3,0.2,6.5904
GM-14440,FUR-CH-10000422,US-2014-155544,Standard Class,218.376,3,0.2,-10.9188
JW-15220,FUR-FU-10002960,US-2015-115238,Standard Class,31.4,5,0.0,13.188
JW-15220,FUR-FU-10002445,US-2015-115238,Standard Class,9.48,1,0.0,3.792
JW-15220,TEC-PH-10001300,US-2015-115238,Standard Class,209.5,10,0.0,58.66
JW-15220,FUR-FU-10001025,US-2015-115238,Standard Class,24.3,5,0.0,10.449
JW-15220,OFF-PA-10002689,US-2015-115238,Standard Class,6.48,1,0.0,3.1104
BO-11350,FUR-FU-10004245,CA-2017-132199,Standard Class,32.448,2,0.2,7.3008
BO-11350,OFF-BI-10003684,CA-2017-132199,Standard Class,26.388,4,0.7,-17.592
BO-11350,FUR-TA-10003748,CA-2017-132199,Standard Class,373.47,5,0.4,-112.041
BO-11350,OFF-BI-10002133,CA-2017-132199,Standard Class,64.2,5,0.7,-44.94
BO-11350,OFF-FA-10002280,CA-2017-132199,Standard Class,8.0,2,0.2,2.8
XP-21865,FUR-FU-10000308,CA-2016-163174,Standard Class,186.54,3,0.0,41.0388
MM-18055,OFF-ST-10000876,CA-2014-110555,Standard Class,87.08,7,0.0,24.3824
MM-18055,TEC-PH-10000586,CA-2014-110555,Standard Class,105.584,2,0.2,9.2386
MM-18055,TEC-AC-10003399,CA-2014-110555,Standard Class,217.44,6,0.0,91.3248
TS-21655,OFF-AR-10001955,CA-2017-147207,Second Class,31.744,2,0.2,3.968
TS-21655,OFF-AP-10000027,CA-2017-147207,Second Class,5.432,2,0.8,-13.58
TS-21655,FUR-TA-10002958,CA-2017-147207,Second Class,913.43,5,0.3,-169.637
TS-21655,OFF-ST-10002615,CA-2017-147207,Second Class,372.144,3,0.2,27.9108
JL-15235,TEC-PH-10002624,CA-2017-137631,Standard Class,751.984,2,0.2,84.5982
SZ-20035,TEC-PH-10002275,CA-2017-157273,First Class,604.768,4,0.2,60.4768
LR-17035,OFF-SU-10004290,CA-2014-109918,Second Class,27.36,4,0.0,7.3872
LR-17035,OFF-PA-10000174,CA-2014-109918,Second Class,20.56,2,0.0,9.6632
LR-17035,OFF-BI-10004308,CA-2014-109918,Second Class,83.92,5,0.2,31.47
SV-20365,FUR-TA-10003473,CA-2016-118745,Standard Class,902.712,3,0.2,33.8517
MG-17890,FUR-BO-10003894,CA-2016-163972,Standard Class,120.666,2,0.15,21.294
NC-18415,OFF-BI-10001658,CA-2014-165393,First Class,4.984,1,0.8,-8.4728
SC-20680,FUR-FU-10003535,CA-2016-113726,Standard Class,82.26,3,0.0,33.7266
RO-19780,OFF-ST-10000352,CA-2016-152940,First Class,29.74,1,0.0,4.461
JL-15175,OFF-AP-10004859,CA-2015-158701,Standard Class,87.36,6,0.0,23.5872
JL-15175,OFF-BI-10001294,CA-2015-158701,Standard Class,56.16,6,0.2,17.55
PW-19030,OFF-AP-10001242,CA-2017-156272,Standard Class,64.384,1,0.2,8.048
MF-18250,OFF-ST-10002344,CA-2015-162964,Standard Class,64.784,1,0.2,-14.5764
MF-18250,OFF-PA-10003349,CA-2015-162964,Standard Class,15.552,3,0.2,5.6376
MF-18250,OFF-EN-10003055,CA-2015-162964,Standard Class,223.888,7,0.2,69.965
CC-12220,OFF-PA-10001622,CA-2014-103527,Second Class,10.896,3,0.2,3.405
AC-10660,TEC-PH-10003800,CA-2016-134544,Second Class,84.784,2,0.2,-20.1362
MH-17440,FUR-CH-10001270,CA-2016-163048,Standard Class,241.5,4,0.3,0.0
CD-12790,TEC-AC-10003447,CA-2016-145135,First Class,59.97,3,0.0,14.9925
CD-12790,OFF-PA-10004285,CA-2016-145135,First Class,13.36,2,0.0,6.4128
CV-12805,OFF-BI-10001757,CA-2017-137582,Standard Class,11.808,3,0.2,4.1328
TB-21625,OFF-ST-10001558,CA-2015-149601,Standard Class,16.24,1,0.0,2.436
TB-21625,OFF-ST-10001328,CA-2015-149601,Standard Class,77.55,5,0.0,21.714
DG-13300,OFF-AP-10004708,CA-2014-139423,Standard Class,76.12,2,0.0,22.0748
RD-19810,OFF-FA-10000621,CA-2016-102596,First Class,17.184,6,0.2,6.2292
CS-12250,OFF-PA-10001838,CA-2017-153227,First Class,11.76,2,0.0,5.7624
JB-16045,FUR-FU-10001473,CA-2017-110625,Standard Class,27.46,2,0.0,9.8856
EJ-14155,TEC-PH-10000193,CA-2016-142594,Second Class,137.94,3,0.0,35.8644
